,#Gc,logAge,[M/H],m_ini,logL,logTe,logg,m-M0,Av,m2/m1,mbol,TESS,J,H,Ks,Kepler,g,r,i,z,DDO51_finf,Mact
3376,1,9.75,-0.25,0.57625,-1.107,3.63,4.772,13.4,0.038,0.0,20.937,20.404,19.381,18.723,18.609,21.252,22.343,21.205,20.801,20.565,22.334,0.576
3377,1,9.75,-0.25,0.64629,-0.905,3.653,4.709,13.4,0.038,0.0,20.431,19.879,18.936,18.308,18.212,20.658,21.597,20.592,20.264,20.079,21.563,0.646
3378,1,9.75,-0.23,0.56182,-1.151,3.625,4.786,9.8,0.027,0.0,17.448,16.912,15.874,15.212,15.094,17.773,18.896,17.731,17.311,17.065,18.892,0.562
3379,1,9.75,-0.23,0.24149,-2.03,3.563,5.05,11.0,0.033,0.0,20.846,20.398,19.094,18.534,18.328,21.495,23.051,21.635,20.857,20.395,22.926,0.241
3380,1,9.75,-0.23,1.11724,0.427,3.786,4.147,11.8,0.036,0.0,15.502,15.003,14.513,14.245,14.21,15.487,15.799,15.431,15.351,15.352,15.639,1.117
3381,1,9.75,-0.23,0.42621,-1.509,3.595,4.902,12.3,0.037,0.0,20.843,20.331,19.172,18.563,18.413,21.307,22.637,21.336,20.758,20.409,22.609,0.426
3382,1,9.75,-0.23,1.20672,1.732,3.678,2.446,13.9,0.038,0.0,14.34,13.763,12.911,12.372,12.287,14.464,15.228,14.394,14.139,13.999,14.93,1.207
3383,1,9.75,-0.21,0.36895,-1.669,3.584,4.956,10.1,0.028,0.0,19.041,18.541,17.33,16.749,16.581,19.563,20.97,19.633,18.981,18.588,20.915,0.369
3384,1,9.75,-0.21,0.52478,-1.258,3.615,4.821,10.8,0.032,0.0,18.714,18.187,17.108,16.458,16.332,19.087,20.28,19.065,18.596,18.315,20.273,0.525
3385,1,9.75,-0.21,1.18586,0.639,3.706,3.645,11.5,0.035,0.0,14.673,14.086,13.344,12.882,12.816,14.726,15.351,14.657,14.452,14.355,15.11,1.186
3386,1,9.75,-0.21,0.29404,-1.869,3.572,5.009,11.8,0.036,0.0,21.242,20.769,19.502,18.938,18.749,21.838,23.331,21.948,21.221,20.784,23.241,0.294
3387,1,9.75,-0.21,0.85093,-0.302,3.734,4.554,13.2,0.038,0.0,18.725,18.151,17.505,17.117,17.063,18.736,19.249,18.668,18.509,18.449,19.047,0.851
3388,1,9.75,-0.21,0.71345,-0.717,3.674,4.651,14.1,0.038,0.0,20.662,20.087,19.227,18.662,18.58,20.807,21.61,20.734,20.463,20.317,21.506,0.713
3389,1,9.75,-0.19,0.3023,-1.848,3.572,5.002,9.6,0.025,0.0,18.991,18.512,17.246,16.683,16.496,19.58,21.067,19.693,18.964,18.527,20.979,0.302
3390,1,9.75,-0.19,0.22193,-2.112,3.556,5.067,9.8,0.027,0.0,19.85,19.42,18.082,17.525,17.307,20.545,22.148,20.718,19.888,19.399,21.995,0.222
3391,1,9.75,-0.19,0.27701,-1.923,3.568,5.021,10.7,0.032,0.0,20.279,19.818,18.529,17.967,17.771,20.904,22.426,21.034,20.275,19.822,22.318,0.277
3392,1,9.75,-0.19,0.30364,-1.845,3.573,5.002,11.0,0.033,0.0,20.382,19.908,18.641,18.076,17.889,20.977,22.465,21.089,20.36,19.922,22.377,0.304
3393,1,9.75,-0.19,0.34651,-1.736,3.58,4.978,11.8,0.036,0.0,20.91,20.422,19.185,18.612,18.437,21.466,22.908,21.555,20.868,20.454,22.84,0.347
3394,1,9.75,-0.19,0.68781,-0.802,3.662,4.672,12.4,0.037,0.0,19.174,18.611,17.704,17.104,17.014,19.364,20.245,19.295,18.992,18.825,20.182,0.688
3395,1,9.75,-0.19,0.94822,-0.042,3.763,4.456,13.1,0.038,0.0,17.974,17.434,16.879,16.56,16.519,17.963,18.364,17.9,17.786,17.762,18.178,0.948
3396,1,9.75,-0.19,0.93266,-0.084,3.759,4.473,13.2,0.038,0.0,18.18,17.632,17.064,16.734,16.691,18.17,18.588,18.106,17.985,17.955,18.398,0.933
3397,1,9.75,-0.19,0.77471,-0.537,3.7,4.61,14.4,0.038,0.0,20.512,19.923,19.159,18.676,18.607,20.58,21.244,20.507,20.29,20.185,21.065,0.775
3398,1,9.75,-0.17,0.26845,-1.953,3.565,5.025,9.7,0.026,0.0,19.352,18.897,17.595,17.034,16.833,19.995,21.534,20.139,19.358,18.894,21.415,0.268
3399,1,9.75,-0.17,0.34243,-1.75,3.578,4.979,10.7,0.032,0.0,19.844,19.359,18.111,17.54,17.363,20.412,21.865,20.511,19.807,19.383,21.793,0.342
3400,1,9.75,-0.17,0.29733,-1.866,3.57,5.004,10.9,0.033,0.0,20.334,19.868,18.587,18.023,17.832,20.948,22.451,21.072,20.324,19.875,22.353,0.297
3401,1,9.75,-0.17,0.55776,-1.177,3.621,4.79,12.7,0.037,0.0,20.413,19.889,18.826,18.163,18.042,20.771,21.931,20.738,20.293,20.029,21.929,0.558
3402,1,9.75,-0.17,0.43957,-1.488,3.594,4.891,12.8,0.037,0.0,21.29,20.785,19.612,18.999,18.85,21.77,23.109,21.809,21.215,20.855,23.079,0.44
3403,1,9.75,-0.15,1.09257,0.32,3.788,4.255,11.4,0.035,0.0,15.37,14.87,14.389,14.128,14.094,15.349,15.657,15.292,15.217,15.222,15.498,1.093
3404,1,9.75,-0.15,0.46175,-1.437,3.597,4.874,12.5,0.037,0.0,20.863,20.354,19.197,18.572,18.429,21.324,22.637,21.35,20.78,20.434,22.618,0.462
3405,1,9.75,-0.15,0.93706,-0.086,3.757,4.469,12.8,0.037,0.0,17.785,17.232,16.658,16.325,16.281,17.774,18.201,17.709,17.585,17.554,18.009,0.937
3406,1,9.75,-0.15,0.869,-0.276,3.735,4.54,13.2,0.038,0.0,18.66,18.083,17.441,17.055,17.002,18.667,19.181,18.598,18.441,18.383,18.978,0.869
3407,1,9.75,-0.15,1.15689,0.574,3.791,4.037,14.2,0.038,0.0,17.535,17.041,16.567,16.313,16.279,17.514,17.809,17.458,17.388,17.396,17.654,1.157
3408,1,9.75,-0.13,0.19206,-2.262,3.541,5.093,9.8,0.027,0.0,20.226,19.843,18.421,17.872,17.641,21.037,22.756,21.293,20.338,19.78,22.571,0.192
3409,1,9.75,-0.13,0.32686,-1.796,3.573,4.986,11.8,0.036,0.0,21.06,20.592,19.313,18.747,18.562,21.67,23.158,21.794,21.048,20.599,23.069,0.327
3410,1,9.75,-0.13,0.78321,-0.535,3.698,4.605,12.0,0.036,0.0,18.107,17.516,16.745,16.257,16.187,18.178,18.857,18.104,17.883,17.776,18.687,0.783
3411,1,9.75,-0.13,0.50642,-1.326,3.606,4.838,12.9,0.038,0.0,20.985,20.471,19.349,18.703,18.571,21.408,22.664,21.408,20.889,20.574,22.656,0.506
3412,1,9.75,-0.13,0.80754,-0.463,3.708,4.588,13.0,0.038,0.0,18.927,18.337,17.603,17.145,17.08,18.977,19.608,18.904,18.702,18.609,19.422,0.808
3413,1,9.75,-0.13,0.73327,-0.685,3.676,4.639,13.6,0.038,0.0,20.082,19.504,18.651,18.093,18.012,20.219,21.018,20.145,19.878,19.737,20.913,0.733
3414,1,9.75,-0.11,0.34751,-1.747,3.575,4.973,9.7,0.026,0.0,18.837,18.358,17.087,16.521,16.341,19.43,20.901,19.551,18.812,18.368,20.821,0.348
3415,1,9.75,-0.11,0.8433,-0.366,3.721,4.562,11.6,0.035,0.0,17.286,16.697,16.009,15.588,15.529,17.308,17.882,17.236,17.057,16.983,17.682,0.843
3416,1,9.75,-0.11,0.47371,-1.415,3.598,4.864,11.9,0.036,0.0,20.206,19.699,18.539,17.909,17.768,20.671,21.983,20.698,20.126,19.778,21.965,0.474
3417,1,9.75,-0.11,0.76549,-0.595,3.689,4.617,12.3,0.037,0.0,18.557,17.97,17.164,16.646,16.571,18.656,19.388,18.581,18.341,18.219,19.247,0.765
3418,1,9.75,-0.09,0.16996,-2.426,3.52,5.119,9.1,0.022,0.0,19.935,19.612,18.073,17.537,17.3,20.902,22.795,21.284,20.153,19.495,22.597,0.17
3419,1,9.75,-0.09,0.339,-1.772,3.573,4.977,11.0,0.033,0.0,20.199,19.734,18.447,17.88,17.696,20.819,22.309,20.953,20.192,19.735,22.218,0.339
3420,1,9.75,-0.09,0.75865,-0.622,3.684,4.622,12.7,0.037,0.0,19.025,18.441,17.617,17.084,17.007,19.139,19.899,19.064,18.813,18.684,19.772,0.759
3421,1,9.75,-0.09,0.57384,-1.155,3.62,4.778,13.3,0.038,0.0,20.957,20.437,19.365,18.696,18.577,21.325,22.494,21.295,20.843,20.573,22.497,0.574
3422,1,9.75,-0.09,0.75886,-0.621,3.684,4.622,13.5,0.038,0.0,19.824,19.24,18.416,17.883,17.806,19.937,20.697,19.862,19.612,19.483,20.57,0.759
3423,1,9.75,-0.09,0.73493,-0.694,3.674,4.639,13.8,0.038,0.0,20.306,19.729,18.865,18.299,18.216,20.452,21.271,20.378,20.105,19.959,21.177,0.735
3424,1,9.75,-0.09,0.62578,-1.012,3.635,4.732,13.8,0.038,0.0,21.1,20.567,19.551,18.89,18.782,21.405,22.477,21.354,20.963,20.734,22.476,0.626
3425,1,9.75,-0.09,0.81291,-0.463,3.707,4.584,14.5,0.038,0.0,20.427,19.836,19.096,18.633,18.568,20.479,21.12,20.405,20.2,20.106,20.937,0.813
3426,1,9.75,-0.05,0.40681,-1.589,3.581,4.908,10.5,0.031,0.0,19.242,18.764,17.505,16.921,16.754,19.825,21.261,19.94,19.217,18.782,21.194,0.407
3427,1,9.75,-0.05,0.54244,-1.248,3.61,4.806,13.0,0.038,0.0,20.89,20.379,19.263,18.603,18.477,21.306,22.541,21.302,20.795,20.488,22.539,0.542
3428,1,9.75,-0.05,0.94998,-0.079,3.753,4.453,14.1,0.038,0.0,19.068,18.504,17.92,17.58,17.534,19.053,19.5,18.985,18.857,18.822,19.304,0.95
3429,1,9.75,-0.03,0.31453,-1.845,3.565,4.987,10.4,0.03,0.0,19.782,19.341,18.013,17.45,17.251,20.458,21.997,20.632,19.809,19.32,21.873,0.315
3430,1,9.75,-0.03,0.43219,-1.531,3.585,4.89,11.8,0.036,0.0,20.397,19.918,18.673,18.077,17.916,20.965,22.377,21.067,20.367,19.945,22.321,0.432
3431,1,9.75,-0.03,0.61261,-1.066,3.627,4.744,12.1,0.037,0.0,19.534,19.011,17.962,17.285,17.173,19.875,21.004,19.833,19.411,19.162,21.014,0.613
3432,1,9.75,-0.03,0.57484,-1.168,3.617,4.778,12.9,0.038,0.0,20.589,20.074,18.984,18.314,18.194,20.977,22.17,20.957,20.484,20.2,22.175,0.575
3433,1,9.75,-0.03,0.56631,-1.19,3.615,4.785,13.5,0.038,0.0,21.245,20.732,19.633,18.965,18.844,21.643,22.85,21.628,21.144,20.852,22.853,0.566
3434,1,9.75,-0.01,0.28232,-1.939,3.558,5.006,11.0,0.033,0.0,20.617,20.199,18.838,18.278,18.065,21.344,22.93,21.547,20.676,20.161,22.776,0.282
3435,1,9.75,-0.01,0.51421,-1.332,3.601,4.831,11.5,0.035,0.0,19.6,19.096,17.941,17.289,17.158,20.059,21.349,20.078,19.521,19.181,21.343,0.514
3436,1,9.75,-0.01,0.44502,-1.504,3.586,4.881,11.6,0.035,0.0,20.129,19.65,18.408,17.807,17.649,20.692,22.095,20.791,20.098,19.679,22.043,0.445
3437,1,9.75,-0.01,0.92855,-0.157,3.743,4.481,13.4,0.038,0.0,18.562,17.985,17.37,17.006,16.956,18.554,19.044,18.484,18.341,18.294,18.843,0.929
3438,1,9.75,-0.01,0.5364,-1.274,3.606,4.811,13.5,0.038,0.0,21.454,20.949,19.813,19.154,19.026,21.892,23.152,21.899,21.369,21.046,23.149,0.536
3439,1,9.75,0.01,0.56056,-1.213,3.611,4.79,12.1,0.037,0.0,19.904,19.396,18.277,17.61,17.487,20.322,21.553,20.318,19.811,19.504,21.554,0.561
3440,1,9.75,0.01,0.70098,-0.832,3.651,4.664,12.5,0.037,0.0,19.349,18.797,17.84,17.202,17.108,19.586,20.56,19.518,19.183,18.994,20.547,0.701
3441,1,9.75,0.01,0.92077,-0.192,3.739,4.495,12.6,0.037,0.0,17.85,17.268,16.639,16.265,16.214,17.846,18.355,17.774,17.625,17.573,18.153,0.921
3442,1,9.75,0.01,0.45641,-1.479,3.588,4.873,13.0,0.038,0.0,21.469,20.99,19.752,19.145,18.99,22.029,23.424,22.125,21.437,21.022,23.374,0.456
3443,1,9.75,0.03,0.20549,-2.208,3.54,5.065,10.9,0.033,0.0,21.189,20.82,19.373,18.828,18.596,22.036,23.756,22.324,21.326,20.741,23.562,0.205
3444,1,9.75,0.03,0.89444,-0.274,3.728,4.522,13.5,0.038,0.0,18.956,18.364,17.7,17.3,17.243,18.963,19.519,18.889,18.723,18.658,19.315,0.894
3445,1,9.75,0.05,1.14519,0.469,3.774,4.072,13.0,0.038,0.0,16.598,16.057,15.54,15.257,15.217,16.563,16.929,16.499,16.406,16.398,16.749,1.145
3446,1,9.75,0.07,0.2653,-1.994,3.551,5.005,11.2,0.034,0.0,20.954,20.559,19.164,18.608,18.38,21.733,23.369,21.968,21.046,20.504,23.182,0.265
3447,1,9.75,0.09,1.09631,0.284,3.772,4.23,12.1,0.037,0.0,16.16,15.612,15.091,14.804,14.764,16.123,16.502,16.057,15.961,15.952,16.32,1.096
3448,1,9.75,0.09,0.49782,-1.384,3.593,4.839,12.2,0.037,0.0,20.43,19.953,18.731,18.096,17.953,20.971,22.324,21.051,20.394,19.998,22.286,0.498
3449,1,9.75,0.09,1.17732,0.545,3.758,3.941,14.4,0.038,0.0,17.807,17.239,16.673,16.354,16.309,17.779,18.213,17.71,17.591,17.565,18.012,1.177
3450,1,9.75,0.11,0.66832,-0.936,3.637,4.694,11.4,0.035,0.0,18.51,17.975,16.957,16.296,16.192,18.813,19.885,18.763,18.371,18.142,19.886,0.668
3451,1,9.75,0.13,0.26735,-1.998,3.548,5.001,11.2,0.034,0.0,20.964,20.576,19.168,18.614,18.385,21.761,23.416,22.009,21.068,20.515,23.224,0.267
3452,1,9.75,0.13,0.47265,-1.451,3.587,4.857,12.8,0.037,0.0,21.199,20.738,19.468,18.854,18.7,21.8,23.206,21.927,21.192,20.754,23.142,0.473
3453,1,9.75,0.17,0.88582,-0.338,3.714,4.525,8.5,0.018,0.0,14.114,13.498,12.793,12.363,12.301,14.124,14.751,14.045,13.859,13.781,14.564,0.886
3454,1,9.75,0.23,0.15151,-2.592,3.491,5.121,9.9,0.027,0.0,21.15,20.929,19.214,18.693,18.439,22.363,24.53,22.959,21.555,20.743,24.297,0.152
3455,1,9.75,0.23,0.47673,-1.445,3.585,4.848,13.0,0.038,0.0,21.382,20.937,19.635,19.019,18.865,22.023,23.445,22.183,21.399,20.937,23.367,0.477
3456,1,9.75,0.25,0.26349,-2.021,3.544,5.002,11.3,0.034,0.0,21.123,20.747,19.317,18.766,18.536,21.949,23.637,22.22,21.247,20.676,23.442,0.263
3457,1,9.75,0.27,0.61421,-1.098,3.618,4.741,10.0,0.028,0.0,17.514,17.012,15.889,15.209,15.092,17.934,19.133,17.938,17.427,17.12,19.129,0.614
3458,1,9.77,-0.71,0.83248,-0.14,3.771,4.528,13.2,0.038,0.0,18.321,17.827,17.285,16.973,16.934,18.342,18.694,18.289,18.178,18.155,18.523,0.832
3459,1,9.77,-0.61,0.87492,-0.053,3.777,4.487,12.1,0.037,0.0,17.002,16.513,15.991,15.693,15.657,17.016,17.348,16.963,16.864,16.849,17.183,0.875
3460,1,9.77,-0.61,0.56825,-1.029,3.651,4.774,13.3,0.038,0.0,20.643,20.091,19.154,18.537,18.435,20.868,21.782,20.807,20.476,20.289,21.722,0.568
3461,1,9.77,-0.57,0.55934,-1.067,3.646,4.784,13.0,0.038,0.0,20.438,19.889,18.933,18.308,18.202,20.681,21.635,20.622,20.276,20.079,21.587,0.559
3462,1,9.77,-0.57,0.69436,-0.639,3.699,4.659,13.7,0.038,0.0,20.067,19.49,18.723,18.235,18.164,20.147,20.789,20.082,19.858,19.748,20.598,0.694
3463,1,9.77,-0.51,1.04085,0.396,3.807,4.233,9.3,0.023,0.0,13.081,12.643,12.209,11.977,11.95,13.084,13.31,13.037,12.988,13.01,13.183,1.041
3464,1,9.77,-0.51,0.56653,-1.062,3.644,4.777,11.6,0.035,0.0,19.026,18.478,17.514,16.883,16.778,19.276,20.246,19.217,18.866,18.665,20.208,0.567
3465,1,9.77,-0.51,0.24608,-1.945,3.584,5.058,11.8,0.036,0.0,21.432,20.912,19.749,19.182,19.006,21.899,23.297,21.923,21.339,20.988,23.245,0.246
3466,1,9.77,-0.51,0.91022,0.002,3.78,4.461,11.9,0.036,0.0,16.665,16.176,15.664,15.374,15.339,16.672,16.997,16.619,16.525,16.515,16.834,0.91
3467,1,9.77,-0.51,0.42484,-1.453,3.613,4.917,12.8,0.037,0.0,21.204,20.661,19.605,18.99,18.851,21.554,22.745,21.525,21.066,20.796,22.721,0.425
3468,1,9.77,-0.51,0.7902,-0.359,3.736,4.585,12.9,0.038,0.0,18.567,18.01,17.367,16.978,16.925,18.59,19.079,18.528,18.367,18.306,18.875,0.79
3469,1,9.77,-0.51,0.59259,-0.986,3.651,4.749,13.7,0.038,0.0,20.936,20.385,19.444,18.82,18.721,21.163,22.083,21.1,20.771,20.584,22.034,0.593
3470,1,9.77,-0.49,0.31435,-1.742,3.595,5.005,11.4,0.035,0.0,20.526,19.987,18.873,18.291,18.132,20.935,22.247,20.934,20.404,20.088,22.218,0.314
3471,1,9.77,-0.49,0.32718,-1.709,3.597,4.998,11.8,0.036,0.0,20.843,20.303,19.197,18.612,18.455,21.243,22.541,21.238,20.717,20.408,22.516,0.327
3472,1,9.77,-0.49,0.50354,-1.251,3.627,4.845,12.0,0.036,0.0,19.899,19.358,18.34,17.7,17.577,20.209,21.307,20.163,19.754,19.517,21.282,0.504
3473,1,9.77,-0.49,0.46322,-1.361,3.618,4.884,12.7,0.037,0.0,20.872,20.331,19.289,18.661,18.528,21.209,22.365,21.173,20.733,20.475,22.342,0.463
3474,1,9.77,-0.49,0.91692,0.013,3.781,4.455,13.1,0.038,0.0,17.836,17.348,16.838,16.549,16.514,17.844,18.167,17.79,17.697,17.688,18.005,0.917
3475,1,9.77,-0.47,1.06134,0.45,3.8,4.158,11.8,0.036,0.0,15.445,14.994,14.538,14.291,14.261,15.451,15.705,15.403,15.34,15.353,15.568,1.061
3476,1,9.77,-0.47,0.37223,-1.599,3.602,4.962,12.0,0.036,0.0,20.768,20.226,19.134,18.537,18.388,21.153,22.418,21.14,20.638,20.34,22.399,0.372
3477,1,9.77,-0.47,0.87462,-0.118,3.766,4.507,12.5,0.037,0.0,17.565,17.047,16.495,16.175,16.135,17.57,17.948,17.513,17.399,17.373,17.769,0.875
3478,1,9.77,-0.47,0.44954,-1.402,3.614,4.895,13.1,0.038,0.0,21.376,20.836,19.779,19.157,19.02,21.728,22.914,21.698,21.241,20.972,22.893,0.45
3479,1,9.77,-0.47,0.54064,-1.148,3.635,4.804,13.5,0.038,0.0,21.141,20.599,19.603,18.964,18.849,21.427,22.47,21.375,20.992,20.77,22.441,0.541
3480,1,9.77,-0.45,0.25188,-1.943,3.581,5.05,11.0,0.033,0.0,20.627,20.116,18.927,18.363,18.183,21.122,22.552,21.164,20.548,20.178,22.49,0.252
3481,1,9.77,-0.45,0.30833,-1.773,3.591,5.009,12.0,0.036,0.0,21.202,20.675,19.534,18.955,18.79,21.643,22.993,21.658,21.097,20.761,22.954,0.308
3482,1,9.77,-0.45,0.99026,0.229,3.798,4.342,13.8,0.038,0.0,17.998,17.543,17.081,16.829,16.799,18.007,18.272,17.956,17.89,17.901,18.13,0.99
3483,1,9.77,-0.45,1.02095,0.326,3.802,4.276,14.0,0.038,0.0,17.955,17.51,17.06,16.819,16.79,17.963,18.212,17.915,17.855,17.872,18.077,1.021
3484,1,9.77,-0.43,0.59865,-0.994,3.647,4.745,10.7,0.032,0.0,17.955,17.403,16.449,15.817,15.716,18.192,19.145,18.131,17.79,17.597,19.11,0.599
3485,1,9.77,-0.43,0.53968,-1.161,3.632,4.805,12.7,0.037,0.0,20.373,19.834,18.827,18.183,18.067,20.671,21.738,20.622,20.228,20.0,21.714,0.54
3486,1,9.77,-0.43,0.89478,-0.069,3.77,4.485,14.2,0.038,0.0,19.142,18.629,18.09,17.78,17.742,19.144,19.509,19.088,18.98,18.96,19.333,0.895
3487,1,9.77,-0.41,0.71652,-0.629,3.694,4.643,11.1,0.034,0.0,17.442,16.86,16.075,15.572,15.5,17.529,18.206,17.46,17.229,17.114,18.036,0.717
3488,1,9.77,-0.41,0.44504,-1.428,3.609,4.895,12.1,0.037,0.0,20.441,19.905,18.825,18.205,18.066,20.815,22.039,20.796,20.314,20.027,22.021,0.445
3489,1,9.77,-0.41,0.34903,-1.685,3.594,4.986,12.4,0.037,0.0,21.381,20.854,19.719,19.133,18.973,21.816,23.147,21.828,21.275,20.944,23.115,0.349
3490,1,9.77,-0.41,0.42183,-1.486,3.604,4.913,12.8,0.037,0.0,21.286,20.751,19.657,19.045,18.902,21.674,22.924,21.661,21.162,20.865,22.907,0.422
3491,1,9.77,-0.41,0.83459,-0.255,3.748,4.552,13.5,0.038,0.0,18.906,18.356,17.752,17.394,17.346,18.914,19.362,18.852,18.711,18.666,19.165,0.835
3492,1,9.77,-0.39,0.27981,-1.877,3.58,5.03,11.4,0.035,0.0,20.863,20.358,19.159,18.592,18.414,21.372,22.803,21.423,20.792,20.413,22.74,0.28
3493,1,9.77,-0.39,0.47045,-1.366,3.612,4.872,13.2,0.038,0.0,21.384,20.85,19.78,19.151,19.016,21.75,22.95,21.726,21.257,20.98,22.933,0.47
3494,1,9.77,-0.39,0.57534,-1.071,3.639,4.769,13.9,0.038,0.0,21.348,20.806,19.819,19.177,19.068,21.625,22.647,21.57,21.198,20.984,22.621,0.575
3495,1,9.77,-0.37,0.41641,-1.508,3.6,4.914,11.0,0.033,0.0,19.541,19.007,17.897,17.288,17.142,19.944,21.22,19.94,19.422,19.112,21.204,0.416
3496,1,9.77,-0.37,0.41627,-1.509,3.6,4.914,11.5,0.035,0.0,20.042,19.509,18.399,17.789,17.643,20.447,21.724,20.442,19.924,19.613,21.707,0.416
3497,1,9.77,-0.37,0.27585,-1.895,3.578,5.032,11.6,0.035,0.0,21.108,20.608,19.395,18.831,18.649,21.633,23.082,21.695,21.046,20.655,23.014,0.276
3498,1,9.77,-0.37,0.56013,-1.119,3.633,4.784,12.6,0.037,0.0,20.167,19.629,18.623,17.976,17.862,20.464,21.524,20.413,20.023,19.797,21.504,0.56
3499,1,9.77,-0.37,0.50828,-1.267,3.62,4.836,12.9,0.038,0.0,20.838,20.304,19.255,18.611,18.484,21.182,22.335,21.147,20.706,20.447,22.319,0.508
3500,1,9.77,-0.37,0.61132,-0.973,3.648,4.735,13.5,0.038,0.0,20.703,20.156,19.199,18.565,18.464,20.946,21.902,20.883,20.543,20.349,21.87,0.611
3501,1,9.77,-0.35,0.21217,-2.122,3.563,5.086,8.4,0.018,0.0,18.474,18.006,16.727,16.17,15.965,19.083,20.636,19.199,18.458,18.02,20.518,0.212
3502,1,9.77,-0.35,0.14675,-2.566,3.511,5.16,9.8,0.027,0.0,20.985,20.683,19.126,18.571,18.331,21.982,23.987,22.369,21.218,20.566,23.806,0.147
3503,1,9.77,-0.35,0.59007,-1.041,3.64,4.756,12.3,0.037,0.0,19.674,19.131,18.146,17.503,17.396,19.946,20.962,19.89,19.522,19.31,20.938,0.59
3504,1,9.77,-0.35,0.59945,-1.016,3.642,4.746,13.6,0.038,0.0,20.909,20.365,19.388,18.748,18.643,21.173,22.172,21.115,20.755,20.549,22.146,0.599
3505,1,9.77,-0.35,0.78109,-0.443,3.72,4.601,13.7,0.038,0.0,19.578,19.0,18.306,17.879,17.819,19.613,20.176,19.546,19.361,19.282,19.973,0.781
3506,1,9.77,-0.33,0.71954,-0.649,3.688,4.643,10.9,0.033,0.0,17.293,16.711,15.905,15.384,15.309,17.394,18.108,17.324,17.082,16.958,17.958,0.72
3507,1,9.77,-0.33,0.27824,-1.895,3.576,5.028,11.0,0.033,0.0,20.507,20.012,18.785,18.222,18.039,21.05,22.512,21.123,20.454,20.051,22.439,0.278
3508,1,9.77,-0.33,0.2614,-1.946,3.573,5.039,11.5,0.035,0.0,21.134,20.649,19.406,18.845,18.656,21.698,23.184,21.783,21.094,20.679,23.101,0.261
3509,1,9.77,-0.33,0.50901,-1.274,3.618,4.835,11.9,0.036,0.0,19.855,19.323,18.264,17.62,17.492,20.208,21.377,20.177,19.727,19.461,21.364,0.509
3510,1,9.77,-0.33,0.99199,0.21,3.792,4.339,12.3,0.037,0.0,16.545,16.069,15.594,15.335,15.303,16.542,16.83,16.488,16.416,16.422,16.68,0.992
3511,1,9.77,-0.33,0.94364,0.032,3.777,4.433,12.9,0.038,0.0,17.591,17.082,16.564,16.271,16.235,17.585,17.93,17.528,17.431,17.42,17.76,0.944
3512,1,9.77,-0.33,0.43502,-1.47,3.602,4.899,13.0,0.038,0.0,21.444,20.916,19.804,19.187,19.044,21.853,23.125,21.85,21.332,21.021,23.11,0.435
3513,1,9.77,-0.33,0.55505,-1.143,3.63,4.789,13.1,0.038,0.0,20.727,20.192,19.172,18.519,18.403,21.04,22.13,20.993,20.589,20.353,22.115,0.555
3514,1,9.77,-0.33,0.9839,0.178,3.79,4.358,13.8,0.038,0.0,18.125,17.644,17.163,16.898,16.865,18.122,18.42,18.068,17.992,17.995,18.266,0.984
3515,1,9.77,-0.33,1.12525,0.638,3.763,3.85,13.9,0.038,0.0,17.074,16.544,15.986,15.667,15.624,17.07,17.455,17.011,16.896,16.87,17.268,1.125
3516,1,9.77,-0.33,0.80237,-0.386,3.728,4.586,14.0,0.038,0.0,19.734,19.159,18.492,18.086,18.03,19.757,20.289,19.69,19.519,19.45,20.083,0.802
3517,1,9.77,-0.33,0.81231,-0.355,3.733,4.578,14.4,0.038,0.0,20.056,19.486,18.834,18.439,18.385,20.075,20.588,20.009,19.845,19.781,20.385,0.812
3518,1,9.77,-0.31,0.24329,-2.009,3.568,5.052,9.5,0.025,0.0,19.293,18.817,17.553,16.994,16.797,19.884,21.402,19.99,19.267,18.837,21.3,0.243
3519,1,9.77,-0.31,0.4127,-1.528,3.597,4.914,12.7,0.037,0.0,21.291,20.77,19.632,19.025,18.875,21.73,23.041,21.743,21.192,20.859,23.017,0.413
3520,1,9.77,-0.31,0.45963,-1.411,3.605,4.879,12.8,0.037,0.0,21.098,20.57,19.468,18.842,18.704,21.497,22.746,21.488,20.984,20.681,22.731,0.46
3521,1,9.77,-0.31,0.4486,-1.44,3.603,4.888,13.0,0.038,0.0,21.37,20.843,19.733,19.111,18.971,21.777,23.041,21.773,21.258,20.949,23.026,0.449
3522,1,9.77,-0.31,0.64828,-0.878,3.658,4.704,14.2,0.038,0.0,21.164,20.608,19.685,19.073,18.98,21.371,22.27,21.305,20.991,20.815,22.215,0.648
3523,1,9.77,-0.31,1.02766,0.287,3.796,4.293,14.4,0.038,0.0,18.453,17.983,17.52,17.269,17.238,18.449,18.725,18.396,18.329,18.341,18.578,1.028
3524,1,9.77,-0.31,1.05867,0.363,3.795,4.227,14.4,0.038,0.0,18.264,17.792,17.327,17.075,17.043,18.258,18.535,18.206,18.138,18.149,18.388,1.059
3525,1,9.77,-0.29,0.31376,-1.801,3.58,5.002,10.5,0.031,0.0,19.773,19.273,18.059,17.489,17.312,20.299,21.732,20.367,19.712,19.318,21.668,0.314
3526,1,9.77,-0.29,0.32573,-1.771,3.582,4.996,11.3,0.034,0.0,20.497,19.996,18.79,18.216,18.042,21.016,22.436,21.078,20.434,20.046,22.377,0.326
