,logg,Teff,Z,aLSM,bLSM
435,3.5,6500,-3.0,0.4725468665548043,0.25061499243014024
436,4.0,6500,-3.0,0.44151963996647525,0.27882163470399407
437,4.5,6500,-3.0,0.4137386233644001,0.30263488092426155
438,5.0,6500,-3.0,0.3871049632426992,0.3217262396692431
439,3.5,6750,-3.0,0.46320268958845723,0.25583975985911406
440,4.0,6750,-3.0,0.4363596127381492,0.2794408696155188
441,4.5,6750,-3.0,0.410992512277183,0.3014287747465999
442,5.0,6750,-3.0,0.3866382039962535,0.3196954056595926
443,3.5,7000,-3.0,0.44087005183194083,0.27133607642874913
444,4.0,7000,-3.0,0.4224104398916505,0.2863456723681835
445,4.5,7000,-3.0,0.40187929276178974,0.30342170143277547
446,5.0,7000,-3.0,0.38020260738797323,0.32029933940226574
447,3.5,7250,-3.0,0.4223585920472954,0.2872245312162107
448,4.0,7250,-3.0,0.407921966573203,0.29591365791570173
449,4.5,7250,-3.0,0.3919071159576366,0.30824386700207795
450,5.0,7250,-3.0,0.3732079801401918,0.3222114201031385
451,3.5,7500,-3.0,0.44000728887071316,0.2708457688277974
452,4.0,7500,-3.0,0.38241145562824186,0.31464800405147264
453,4.5,7500,-3.0,0.3705268697199578,0.3212345061383946
454,5.0,7500,-3.0,0.357355193606645,0.3300133587280481
455,3.5,7750,-3.0,0.4506670522666086,0.27937769797403084
456,4.0,7750,-3.0,0.37574484441021627,0.30918326452436745
457,4.5,7750,-3.0,0.35346341843893025,0.3328448726489206
458,5.0,7750,-3.0,0.34272226992356125,0.3384045147110147
459,3.5,8000,-3.0,0.44160713748399877,0.3086759234719339
460,4.0,8000,-3.0,0.3909050034129881,0.3165707357097671
461,4.5,8000,-3.0,0.329044671784758,0.3410668573611748
462,5.0,8000,-3.0,0.3166066209410595,0.3541832162250086
463,3.5,8250,-3.0,0.4469056896481897,0.3002606310340306
464,4.0,8250,-3.0,0.38753227925645606,0.33513335802062705
465,4.5,8250,-3.0,0.33516189357261134,0.3357043608218322
466,5.0,8250,-3.0,0.2991532401969823,0.3654401644338626
467,3.5,8500,-3.0,0.406598162523061,0.3185679090335243
468,4.0,8500,-3.0,0.4037022995063508,0.31941798655205395
469,4.5,8500,-3.0,0.33641920780398765,0.35948933078985373
470,5.0,8500,-3.0,0.28513023193331877,0.361027001199416
471,3.5,8750,-3.0,0.3772837075203795,0.330773482708019
472,4.0,8750,-3.0,0.3898523340668513,0.3203238363966792
473,4.5,8750,-3.0,0.3529430698754142,0.34749486658424344
474,5.0,8750,-3.0,0.2841342723468351,0.3802952334460456
475,3.5,9000,-3.0,0.34326734687791666,0.33972912492397644
476,4.0,9000,-3.0,0.3522489078695047,0.33491133062236605
477,4.5,9000,-3.0,0.35997121875563576,0.32733908569889886
478,5.0,9000,-3.0,0.30537507268860353,0.3671932817535113
479,3.5,9250,-3.0,0.34326734687791666,0.33972912492397644
480,4.0,9250,-3.0,0.3522489078695047,0.33491133062236605
481,4.5,9250,-3.0,0.35997121875563576,0.32733908569889886
482,5.0,9250,-3.0,0.30537507268860353,0.3671932817535113
483,3.5,9500,-3.0,0.34326734687791666,0.33972912492397644
484,4.0,9500,-3.0,0.3522489078695047,0.33491133062236605
485,4.5,9500,-3.0,0.35997121875563576,0.32733908569889886
486,5.0,9500,-3.0,0.30537507268860353,0.3671932817535113
487,3.5,9750,-3.0,0.34326734687791666,0.33972912492397644
488,4.0,9750,-3.0,0.3522489078695047,0.33491133062236605
489,4.5,9750,-3.0,0.35997121875563576,0.32733908569889886
490,5.0,9750,-3.0,0.30537507268860353,0.3671932817535113
491,3.5,10000,-3.0,0.34326734687791666,0.33972912492397644
492,4.0,10000,-3.0,0.3522489078695047,0.33491133062236605
493,4.5,10000,-3.0,0.35997121875563576,0.32733908569889886
494,5.0,10000,-3.0,0.30537507268860353,0.3671932817535113
495,3.5,3500,-2.5,0.3498726703266405,0.357107139907988
496,4.0,3500,-2.5,0.35816586112342985,0.37104951768266975
497,3.5,3750,-2.5,0.3444708653338039,0.3474549127203406
498,4.0,3750,-2.5,0.3117943616057993,0.3786400737857786
499,4.5,3750,-2.5,0.3235105481796321,0.3868335054300608
500,3.5,4000,-2.5,0.4275332699192089,0.2945555831796458
501,4.0,4000,-2.5,0.33764550041081653,0.3572005899739578
502,4.5,4000,-2.5,0.2970903438416596,0.3789772784969932
503,3.5,4250,-2.5,0.477015522758627,0.27412652764653717
504,4.0,4250,-2.5,0.3572367769080197,0.35473620057189786
505,4.5,4250,-2.5,0.2974661534507919,0.3862941275033135
506,5.0,4250,-2.5,0.2704230585628427,0.3971553536711554
507,3.5,4500,-2.5,0.5076051507489517,0.2519158986160571
508,4.0,4500,-2.5,0.40656678454743045,0.3224354575600874
509,4.5,4500,-2.5,0.31576096772208945,0.3734382597002446
510,5.0,4500,-2.5,0.2540537409650919,0.40525207834266486
511,3.5,4750,-2.5,0.49773285181373844,0.25122197175179384
512,4.0,4750,-2.5,0.431527753607286,0.29782520793823725
513,4.5,4750,-2.5,0.350973201118989,0.3450384515968126
514,5.0,4750,-2.5,0.27598086264676036,0.3889016552299951
515,3.5,5000,-2.5,0.4906360189614167,0.24910853709108002
516,4.0,5000,-2.5,0.4434800485605345,0.2849131273443752
517,4.5,5000,-2.5,0.3953999175226097,0.31199346044814136
518,5.0,5000,-2.5,0.3307323335058885,0.35156960085134703
519,3.5,5250,-2.5,0.4877545023787615,0.25126373986623307
520,4.0,5250,-2.5,0.44607347028970706,0.28324368684479595
521,4.5,5250,-2.5,0.4030269569333596,0.3093598913898198
522,5.0,5250,-2.5,0.35531697010380864,0.3371548355554173
523,3.5,5500,-2.5,0.48467237379196293,0.2534539725513036
524,4.0,5500,-2.5,0.4469641663032276,0.28387903682476967
525,4.5,5500,-2.5,0.41056924251527593,0.307733825914355
526,5.0,5500,-2.5,0.37141037380868414,0.32718589604483467
527,3.5,5750,-2.5,0.48455787377001036,0.2523184215153477
528,4.0,5750,-2.5,0.4471276302311211,0.2840931393669467
529,4.5,5750,-2.5,0.4147235325080264,0.3056898807636637
530,5.0,5750,-2.5,0.3785991323411382,0.32580481416626406
531,3.5,6000,-2.5,0.48316255911969924,0.24904430772114783
532,4.0,6000,-2.5,0.44765919305083324,0.281135195977277
533,4.5,6000,-2.5,0.4171815233422362,0.3042032420270577
534,5.0,6000,-2.5,0.3860338514097962,0.3227277996043296
535,3.5,6250,-2.5,0.48186993778411946,0.24782879390342516
536,4.0,6250,-2.5,0.4474438787543507,0.2793107609568195
537,4.5,6250,-2.5,0.4180199032158945,0.30268144018691545
538,5.0,6250,-2.5,0.3890601338678531,0.3209711067192997
539,3.5,6500,-2.5,0.4737603618691276,0.24933536471494835
540,4.0,6500,-2.5,0.4432458305696929,0.27693812368624177
541,4.5,6500,-2.5,0.4154433068687249,0.3000891009467855
542,5.0,6500,-2.5,0.3895053299416247,0.31848253114498515
543,3.5,6750,-2.5,0.46362464299635536,0.25464074312521423
544,4.0,6750,-2.5,0.4373623819686487,0.27775199743228585
545,4.5,6750,-2.5,0.4124032271273937,0.29929675405727635
546,5.0,6750,-2.5,0.38829909444686045,0.3174871845451041
547,3.5,7000,-2.5,0.4408633327255362,0.2710951371205592
548,4.0,7000,-2.5,0.4230727500048489,0.28532715974334816
549,4.5,7000,-2.5,0.40263663920968595,0.30188800649076886
550,5.0,7000,-2.5,0.3811963975407849,0.3182933175734148
551,3.5,7250,-2.5,0.4225469910092501,0.2867591529661745
552,4.0,7250,-2.5,0.4082638623701911,0.2953376203129251
553,4.5,7250,-2.5,0.39240343000393185,0.3072424576086883
554,5.0,7250,-2.5,0.3740911592748431,0.32067141359928386
555,3.5,7500,-2.5,0.4395323564257629,0.27246310368459326
556,4.0,7500,-2.5,0.3823902160275397,0.3142028809851285
557,4.5,7500,-2.5,0.37055994760110234,0.32062869504123104
558,5.0,7500,-2.5,0.3750420318602352,0.3183464064064576
559,3.5,7750,-2.5,0.45024323653776555,0.2803570091970774
560,4.0,7750,-2.5,0.3759507303295409,0.31066247693071997
561,4.5,7750,-2.5,0.35327093848549046,0.33251305230075506
562,5.0,7750,-2.5,0.34285532935202706,0.33762133567521546
563,3.5,8000,-2.5,0.44221565753111464,0.3080088738031663
564,4.0,8000,-2.5,0.3896920070567046,0.31863855177708017
565,4.5,8000,-2.5,0.3290349029817376,0.3407095837177282
566,5.0,8000,-2.5,0.31641434186694134,0.35379219666199363
567,3.5,8250,-2.5,0.446817867174285,0.30001559962138613
568,4.0,8250,-2.5,0.387457925692076,0.3354401043212294
569,4.5,8250,-2.5,0.33442797132932717,0.33731498517332276
570,5.0,8250,-2.5,0.3914303251792065,0.33499560886384117
571,3.5,8500,-2.5,0.40568093099079805,0.3190326765313752
572,4.0,8500,-2.5,0.40374154405814433,0.3189852293757543
573,4.5,8500,-2.5,0.336945674312007,0.3590205660333673
574,5.0,8500,-2.5,0.2841145502989687,0.36655367216838164
575,3.5,8750,-2.5,0.3764679546877869,0.3310346344997335
576,4.0,8750,-2.5,0.38906021701000054,0.32057463625480437
577,4.5,8750,-2.5,0.3535143582898321,0.3468813961011427
578,5.0,8750,-2.5,0.28441668741787857,0.38012350996578004
579,3.5,9000,-2.5,0.34263835981211316,0.33937562135891414
580,4.0,9000,-2.5,0.3514081460703745,0.3349946408876893
581,4.5,9000,-2.5,0.35932231323872355,0.32733498801198707
582,5.0,9000,-2.5,0.3061178526134982,0.3662382729156526
583,3.5,9250,-2.5,0.34263835981211316,0.33937562135891414
584,4.0,9250,-2.5,0.3514081460703745,0.3349946408876893
585,4.5,9250,-2.5,0.35932231323872355,0.32733498801198707
586,5.0,9250,-2.5,0.3061178526134982,0.3662382729156526
587,3.5,9500,-2.5,0.34263835981211316,0.33937562135891414
588,4.0,9500,-2.5,0.3514081460703745,0.3349946408876893
589,4.5,9500,-2.5,0.35932231323872355,0.32733498801198707
590,5.0,9500,-2.5,0.3061178526134982,0.3662382729156526
591,3.5,9750,-2.5,0.34263835981211316,0.33937562135891414
592,4.0,9750,-2.5,0.3514081460703745,0.3349946408876893
593,4.5,9750,-2.5,0.35932231323872355,0.32733498801198707
594,5.0,9750,-2.5,0.3061178526134982,0.3662382729156526
595,3.5,10000,-2.5,0.34263835981211316,0.33937562135891414
596,4.0,10000,-2.5,0.3514081460703745,0.3349946408876893
597,4.5,10000,-2.5,0.35932231323872355,0.32733498801198707
598,5.0,10000,-2.5,0.3061178526134982,0.3662382729156526
599,3.5,3500,-2.0,0.3391840647891084,0.3750497448196955
600,4.0,3500,-2.0,0.3375878288170111,0.3872763480178343
601,4.5,3500,-2.0,0.34727927402726283,0.40860831784834545
602,5.0,3500,-2.0,0.39144218511746953,0.3944085767790451
603,3.5,3750,-2.0,0.3627822159392756,0.34390190236446005
604,4.0,3750,-2.0,0.3169042589197316,0.3775891267200874
605,4.5,3750,-2.0,0.3173200619599506,0.3680869671352759
606,5.0,3750,-2.0,0.3251478467496376,0.40592105937981376
607,3.5,4000,-2.0,0.570768393193149,0.19066645518702366
608,4.0,4000,-2.0,0.40787198782722683,0.30223515844782745
609,4.5,4000,-2.0,0.32901938722579777,0.3526071130407542
610,5.0,4000,-2.0,0.298468204465907,0.3842208836362677
611,3.5,4250,-2.0,0.6671516503787936,0.14143732368316464
612,4.0,4250,-2.0,0.5112848145343856,0.2488866918502769
613,4.5,4250,-2.0,0.38758548062968995,0.33155032488864594
614,5.0,4250,-2.0,0.31679318225938147,0.36754190630674943
615,3.5,4500,-2.0,0.6196066895947681,0.19661122768025682
616,4.0,4500,-2.0,0.5495942420513987,0.24910190094690599
617,4.5,4500,-2.0,0.45252325981931574,0.3108523119914514
618,5.0,4500,-2.0,0.36342064513902295,0.35605879674814445
619,3.5,4750,-2.0,0.566383499457262,0.22718554132953725
620,4.0,4750,-2.0,0.518857186634393,0.2690868614857542
621,4.5,4750,-2.0,0.4535453633676157,0.31182207849578153
622,5.0,4750,-2.0,0.38096614452606137,0.34774601648890513
623,3.5,5000,-2.0,0.6696220034960839,0.1402544984397013
624,4.0,5000,-2.0,0.5736921940052893,0.22965225082122254
625,4.5,5000,-2.0,0.43733472613264074,0.3091387039660118
626,5.0,5000,-2.0,0.3837731617033605,0.33844145203162934
627,3.5,5250,-2.0,0.5076968717620138,0.24120111289586374
628,4.0,5250,-2.0,0.47076731217145107,0.2731994058427356
629,4.5,5250,-2.0,0.43608483441805357,0.3011844393471762
630,5.0,5250,-2.0,0.3878635810783516,0.33005774655043196
631,3.5,5500,-2.0,0.4965879810238958,0.24505298522269522
632,4.0,5500,-2.0,0.46173325691322276,0.2744064719492031
633,4.5,5500,-2.0,0.4279978231030281,0.2988532837783749
634,5.0,5500,-2.0,0.39132661225330606,0.3205897907806454
635,3.5,5750,-2.0,0.49192922036086817,0.24636798219479883
636,4.0,5750,-2.0,0.45835799035586416,0.2777289272581308
637,4.5,5750,-2.0,0.42623587679838293,0.29885411682063545
638,5.0,5750,-2.0,0.392240436487742,0.3191182464865051
639,3.5,6000,-2.0,0.4889192257955415,0.2450592525212748
640,4.0,6000,-2.0,0.4530442405284826,0.276264299418071
641,4.5,6000,-2.0,0.42348671245876796,0.29909332905741837
642,5.0,6000,-2.0,0.393840489602628,0.3172844347859289
643,3.5,6250,-2.0,0.4840043855493988,0.2444722728986082
644,4.0,6250,-2.0,0.45015012484811034,0.27525071774743803
645,4.5,6250,-2.0,0.4223451076091738,0.29838342490284503
646,5.0,6250,-2.0,0.3940798192772375,0.3167575138025687
647,3.5,6500,-2.0,0.49908068777860637,0.22349720367630307
648,4.0,6500,-2.0,0.4617880457436197,0.25723250244240536
649,4.5,6500,-2.0,0.4260993112933145,0.28778246477655295
650,5.0,6500,-2.0,0.3947225406919264,0.31169709843754984
651,3.5,6750,-2.0,0.4642062480162107,0.25324415659238214
652,4.0,6750,-2.0,0.43899790770295494,0.275605705477838
653,4.5,6750,-2.0,0.41425469588962627,0.2967027817507405
654,5.0,6750,-2.0,0.3902372576117768,0.31475831444512836
655,3.5,7000,-2.0,0.4408203699911828,0.27053203709125
656,4.0,7000,-2.0,0.42362740920806136,0.2836433319948002
657,4.5,7000,-2.0,0.403693986051016,0.2999050035642323
658,5.0,7000,-2.0,0.3826648496151441,0.3158493133074228
659,3.5,7250,-2.0,0.422749539622776,0.2842390657298617
660,4.0,7250,-2.0,0.408488400275235,0.29437383964206004
661,4.5,7250,-2.0,0.3929530954531941,0.30575633037555144
662,5.0,7250,-2.0,0.3751503713321445,0.318577730775878
663,3.5,7500,-2.0,0.46052532859168954,0.245638482211873
664,4.0,7500,-2.0,0.38237520495945004,0.3134538590140446
665,4.5,7500,-2.0,0.37059765691487895,0.31980507414539516
666,5.0,7500,-2.0,0.37492450684147577,0.3179155207669908
667,3.5,7750,-2.0,0.44825821678066846,0.2837143868198442
668,4.0,7750,-2.0,0.37994574710966594,0.3044587332916358
669,4.5,7750,-2.0,0.35316800577696816,0.33218100383965987
670,5.0,7750,-2.0,0.342901647871761,0.3365648295172363
671,3.5,8000,-2.0,0.44368494716074935,0.30645059175323347
672,4.0,8000,-2.0,0.3869105518871817,0.3231505643149841
673,4.5,8000,-2.0,0.3294506517224477,0.33984838952726254
674,5.0,8000,-2.0,0.3162256270437663,0.3533788748705656
675,3.5,8250,-2.0,0.44722602908731396,0.2990114251532217
676,4.0,8250,-2.0,0.38750175678883425,0.3359634731057571
677,4.5,8250,-2.0,0.3317104154235116,0.34309952545830213
678,5.0,8250,-2.0,0.298473762736067,0.3632535761409104
679,3.5,8500,-2.0,0.4047227334322195,0.31941095102623085
680,4.0,8500,-2.0,0.40424135673167383,0.31792194398165846
681,4.5,8500,-2.0,0.33769222588950415,0.3585848096935351
682,5.0,8500,-2.0,0.28424211307758585,0.36504697084077214
683,3.5,8750,-2.0,0.3755957950137001,0.3315205672655548
684,4.0,8750,-2.0,0.38803301098556814,0.32090787476859817
685,4.5,8750,-2.0,0.3548562568366318,0.34522068777528847
686,5.0,8750,-2.0,0.28572418008148265,0.3778960799245175
687,3.5,9000,-2.0,0.3418791854784107,0.3395223519906368
688,4.0,9000,-2.0,0.35035843206776607,0.3353844642082897
689,4.5,9000,-2.0,0.35851317989712755,0.32735416590098476
690,5.0,9000,-2.0,0.30748303481184297,0.3647075291248199
691,3.5,9250,-2.0,0.3418791854784107,0.3395223519906368
692,4.0,9250,-2.0,0.35035843206776607,0.3353844642082897
693,4.5,9250,-2.0,0.35851317989712755,0.32735416590098476
694,5.0,9250,-2.0,0.30748303481184297,0.3647075291248199
695,3.5,9500,-2.0,0.3418791854784107,0.3395223519906368
696,4.0,9500,-2.0,0.35035843206776607,0.3353844642082897
697,4.5,9500,-2.0,0.35851317989712755,0.32735416590098476
698,5.0,9500,-2.0,0.30748303481184297,0.3647075291248199
699,3.5,9750,-2.0,0.3418791854784107,0.3395223519906368
700,4.0,9750,-2.0,0.35035843206776607,0.3353844642082897
701,4.5,9750,-2.0,0.35851317989712755,0.32735416590098476
702,5.0,9750,-2.0,0.30748303481184297,0.3647075291248199
703,3.5,10000,-2.0,0.3418791854784107,0.3395223519906368
704,4.0,10000,-2.0,0.35035843206776607,0.3353844642082897
705,4.5,10000,-2.0,0.35851317989712755,0.32735416590098476
706,5.0,10000,-2.0,0.30748303481184297,0.3647075291248199
707,3.5,3500,-1.5,0.35371721136762135,0.39781243485507944
708,4.0,3500,-1.5,0.324634534638043,0.4121165467077681
709,4.5,3500,-1.5,0.32851060845053526,0.4126870511597343
710,5.0,3500,-1.5,0.343604463571948,0.4199934912582909
711,3.5,3750,-1.5,0.42207869005634374,0.3245745338213852
712,4.0,3750,-1.5,0.33929795419177755,0.3819548428954641
713,4.5,3750,-1.5,0.31131874928471,0.3956662711611661
714,5.0,3750,-1.5,0.3108860834437286,0.4081293372475453
715,3.5,4000,-1.5,0.7579007015354133,0.044838800166716083
716,4.0,4000,-1.5,0.514913003687452,0.23742720983851198
717,4.5,4000,-1.5,0.3730796726405783,0.3410478258245112
718,5.0,4000,-1.5,0.31575956201237404,0.3783875587169107
719,3.5,4250,-1.5,0.8560671578960323,-0.010123643456033529
720,4.0,4250,-1.5,0.700730813245364,0.1026466075568477
721,4.5,4250,-1.5,0.5076694520063246,0.24303863729490863
722,5.0,4250,-1.5,0.37768684653157586,0.3312517891486354
723,3.5,4500,-1.5,0.7484773568162828,0.09544745096379836
724,4.0,4500,-1.5,0.7197644855461955,0.1224832737465429
725,4.5,4500,-1.5,0.6393968377640206,0.17697378738111913
726,5.0,4500,-1.5,0.5199191981390116,0.25111831618391944
727,3.5,4750,-1.5,0.6668077676584825,0.15843052422263168
728,4.0,4750,-1.5,0.6435052559241227,0.1851867890908557
729,4.5,4750,-1.5,0.605474429503725,0.2162165752584745
730,5.0,4750,-1.5,0.5435131980128277,0.25042243535131303
731,3.5,5000,-1.5,0.5781901012302532,0.2114407994474614
732,4.0,5000,-1.5,0.5535833698773126,0.2397456127537946
733,4.5,5000,-1.5,0.5247671227279654,0.26845483722810504
734,5.0,5000,-1.5,0.4885089280004392,0.29739231518765763
735,3.5,5250,-1.5,0.5448356256116054,0.22387324284749932
736,4.0,5250,-1.5,0.5170264921649641,0.2528287040698472
737,4.5,5250,-1.5,0.49392552941749923,0.2772064880292232
738,5.0,5250,-1.5,0.4569332511068291,0.30674470890270306
739,3.5,5500,-1.5,0.5166798698246774,0.23262931482318305
740,4.0,5500,-1.5,0.487149172909328,0.2601469377064898
741,4.5,5500,-1.5,0.4593654181583185,0.28327703957565176
742,5.0,5500,-1.5,0.42969112278072985,0.3065212540258344
743,3.5,5750,-1.5,0.5056936300600148,0.2361243804632454
744,4.0,5750,-1.5,0.47525471276762804,0.26394308169910397
745,4.5,5750,-1.5,0.4482126928285919,0.285733413846233
746,5.0,5750,-1.5,0.4180177459149601,0.30683533775398475
747,3.5,6000,-1.5,0.4966714909050946,0.2384020017734539
748,4.0,6000,-1.5,0.4629200754819209,0.2680484984666503
749,4.5,6000,-1.5,0.4362442665252886,0.28970052548491715
750,5.0,6000,-1.5,0.4092116500011959,0.3075312744181599
751,3.5,6250,-1.5,0.48931234893217934,0.23931994556936215
752,4.0,6250,-1.5,0.45708441753491974,0.26884598779079116
753,4.5,6250,-1.5,0.4309714996908887,0.290886024060276
754,5.0,6250,-1.5,0.40485621294885565,0.3087567723030655
755,3.5,6500,-1.5,0.47727835377806044,0.2442579119399018
756,4.0,6500,-1.5,0.4487004985421646,0.2697497093524842
757,4.5,6500,-1.5,0.4230764853943719,0.2917177421892705
758,5.0,6500,-1.5,0.3984110767310394,0.30989074350340545
759,3.5,6750,-1.5,0.465501938990147,0.2514339917340499
760,4.0,6750,-1.5,0.44130598031433926,0.2725652339425968
761,4.5,6750,-1.5,0.4171929614131187,0.29282598164683044
762,5.0,6750,-1.5,0.39430563341033453,0.3104516022318364
763,3.5,7000,-1.5,0.4405521559526756,0.27016450119589686
764,4.0,7000,-1.5,0.42424119297522955,0.2822895283324342
765,4.5,7000,-1.5,0.40501198223710966,0.29761509023738786
766,5.0,7000,-1.5,0.38471405411033593,0.3126681669495389
767,3.5,7250,-1.5,0.4227712411745987,0.2828218301111729
768,4.0,7250,-1.5,0.40836037740699177,0.2934821414055783
769,4.5,7250,-1.5,0.3934973558126138,0.30401547526986483
770,5.0,7250,-1.5,0.37612992110049914,0.31620317785252205
771,3.5,7500,-1.5,0.462753147561435,0.24451538907319476
772,4.0,7500,-1.5,0.38208542723637445,0.3127481787161892
773,4.5,7500,-1.5,0.3702561775767839,0.31915516318559456
774,5.0,7500,-1.5,0.3582170633790361,0.32595902135338817
775,3.5,7750,-1.5,0.44182247868251606,0.2928533328657246
776,4.0,7750,-1.5,0.381632713817618,0.30235535624709053
777,4.5,7750,-1.5,0.3526474056021424,0.3319751055770812
778,5.0,7750,-1.5,0.3425962049825715,0.3355468281810052
779,3.5,8000,-1.5,0.44578459698775147,0.3040792332751563
780,4.0,8000,-1.5,0.38418486250080425,0.3279694820205207
781,4.5,8000,-1.5,0.32885609529559057,0.34638833729624563
782,5.0,8000,-1.5,0.31571016964709986,0.35282549502964244
783,3.5,8250,-1.5,0.4477995826528781,0.2969976804825912
784,4.0,8250,-1.5,0.38795531623168555,0.33615553202312487
785,4.5,8250,-1.5,0.32724292097874036,0.3539904931448847
786,5.0,8250,-1.5,0.2976695537378115,0.3613453291485958
787,3.5,8500,-1.5,0.4037548573889654,0.3188095890678962
788,4.0,8500,-1.5,0.40545904224059365,0.3153486124210723
789,4.5,8500,-1.5,0.3387531205268067,0.3582944170212545
790,5.0,8500,-1.5,0.28278083586045766,0.3754021518392253
791,3.5,8750,-1.5,0.37509803635994216,0.33101776609108535
792,4.0,8750,-1.5,0.3867365446443619,0.32069203743001995
793,4.5,8750,-1.5,0.35762065601204734,0.34164927363051356
794,5.0,8750,-1.5,0.2873740218280187,0.37578832825262376
795,3.5,9000,-1.5,0.34154552388347215,0.3397694335703793
796,4.0,9000,-1.5,0.34940307309318186,0.3354334374556163
797,4.5,9000,-1.5,0.357597127701678,0.32686716939455207
798,5.0,9000,-1.5,0.31011711841900186,0.36178940357872996
799,3.5,9250,-1.5,0.34154552388347215,0.3397694335703793
800,4.0,9250,-1.5,0.34940307309318186,0.3354334374556163
801,4.5,9250,-1.5,0.357597127701678,0.32686716939455207
802,5.0,9250,-1.5,0.31011711841900186,0.36178940357872996
803,3.5,9500,-1.5,0.34154552388347215,0.3397694335703793
804,4.0,9500,-1.5,0.34940307309318186,0.3354334374556163
805,4.5,9500,-1.5,0.357597127701678,0.32686716939455207
806,5.0,9500,-1.5,0.31011711841900186,0.36178940357872996
807,3.5,9750,-1.5,0.34154552388347215,0.3397694335703793
808,4.0,9750,-1.5,0.34940307309318186,0.3354334374556163
809,4.5,9750,-1.5,0.357597127701678,0.32686716939455207
810,5.0,9750,-1.5,0.31011711841900186,0.36178940357872996
811,3.5,10000,-1.5,0.34154552388347215,0.3397694335703793
812,4.0,10000,-1.5,0.34940307309318186,0.3354334374556163
813,4.5,10000,-1.5,0.357597127701678,0.32686716939455207
814,5.0,10000,-1.5,0.31011711841900186,0.36178940357872996
815,3.5,3500,-1.0,0.44260958794204586,0.3763721858125729
816,4.0,3500,-1.0,0.3543036609906801,0.43209121723526817
817,4.5,3500,-1.0,0.33344342803676175,0.435693932493458
818,5.0,3500,-1.0,0.3345826149466205,0.4347424555721613
819,3.5,3750,-1.0,0.5619597009043641,0.2430179531483332
820,4.0,3750,-1.0,0.3979714644360969,0.36637684435421625
821,4.5,3750,-1.0,0.3024568409612045,0.415228966389564
822,5.0,3750,-1.0,0.3079179442415104,0.417435148607517
823,3.5,4000,-1.0,0.986782713419276,-0.14250794213509863
824,4.0,4000,-1.0,0.6794708739435605,0.11478599930689219
825,4.5,4000,-1.0,0.45522220126862123,0.2908811734048661
826,5.0,4000,-1.0,0.3512817324730283,0.3612781214988264
827,3.5,4250,-1.0,0.992633608838887,-0.1295237283544741
828,4.0,4250,-1.0,0.8872787577250003,-0.04826992336573498
829,4.5,4250,-1.0,0.6624980032225597,0.1283252425825202
830,5.0,4250,-1.0,0.460358250625274,0.27974224908284917
831,3.5,4500,-1.0,0.8613474248433026,-0.008837663412926886
832,4.0,4500,-1.0,0.8523442812949583,0.00298212872520931
833,4.5,4500,-1.0,0.8143749518643147,0.02992023775817794
834,5.0,4500,-1.0,0.6932072643607841,0.11173297018441523
835,3.5,4750,-1.0,0.7747859822877166,0.06706611773687916
836,4.0,4750,-1.0,0.7659717885439427,0.07854044721927529
837,4.5,4750,-1.0,0.7539186686135233,0.09062433614906969
838,5.0,4750,-1.0,0.801403878498558,0.04832711714557991
839,3.5,5000,-1.0,0.6615644888841038,0.15333382902922824
840,4.0,5000,-1.0,0.6519006434193042,0.16691003606186613
841,4.5,5000,-1.0,0.6378825871920517,0.18271252576105143
842,5.0,5000,-1.0,0.622780274846388,0.19842583489307888
843,3.5,5250,-1.0,0.6054711796197407,0.1883606159519462
844,4.0,5250,-1.0,0.591309615289753,0.2063690935890654
845,4.5,5250,-1.0,0.5775649893437235,0.22234996409351124
846,5.0,5250,-1.0,0.5602792026268835,0.2402392325175381
847,3.5,5500,-1.0,0.5514060437772375,0.21378080551689818
848,4.0,5500,-1.0,0.5307906754014687,0.23655572085643445
849,4.5,5500,-1.0,0.5125818685647484,0.2554638351494663
850,5.0,5500,-1.0,0.49188526383550635,0.2752345303168443
851,3.5,5750,-1.0,0.5300313372884313,0.221232142673267
852,4.0,5750,-1.0,0.5048863645166811,0.24663771453451142
853,4.5,5750,-1.0,0.4854588595643402,0.26546800097925705
854,5.0,5750,-1.0,0.4640009501681776,0.2839471562411583
855,3.5,6000,-1.0,0.5084355202190599,0.2288863153426513
856,4.0,6000,-1.0,0.48020911585072684,0.2556499245901359
857,4.5,6000,-1.0,0.4588860514045806,0.27532112372614065
858,5.0,6000,-1.0,0.4358159302479154,0.29169578284019787
859,3.5,6250,-1.0,0.49830678781646986,0.23265124145876542
860,4.0,6250,-1.0,0.4692497265260033,0.25931577449389903
861,4.5,6250,-1.0,0.4457810584306006,0.27946023535367137
862,5.0,6250,-1.0,0.42371187882987577,0.2958469330830318
863,3.5,6500,-1.0,0.48121594275030777,0.24079687844282574
864,4.0,6500,-1.0,0.4554207912884935,0.26401140933329303
865,4.5,6500,-1.0,0.4312927981640716,0.2847081285636343
866,5.0,6500,-1.0,0.40922796097253833,0.30105492830705033
867,3.5,6750,-1.0,0.46779535820961166,0.24928806809835208
868,4.0,6750,-1.0,0.44531429744548473,0.2685236609459942
869,4.5,6750,-1.0,0.42251327095659563,0.2876526039596223
870,5.0,6750,-1.0,0.4013931371495397,0.303750368096394
871,3.5,7000,-1.0,0.4406813711115566,0.27005750586270416
872,4.0,7000,-1.0,0.42532537972837436,0.28060907741729896
